mix_id,split,mix_path,background_id,transient_id,target_snr_db,onset_s,duration_s,sample_rate,seed
mix_train_000573,train,data/mixes/train/mix_train_000573_snr_-10.wav,4-170247-B-12,1-18074-B-6,-10,5.856519985314128,10.0,48000,42
mix_train_000574,train,data/mixes/train/mix_train_000574_snr_-5.wav,4-170247-B-12,1-18074-B-6,-5,3.8185676466825322,10.0,48000,42
mix_train_000575,train,data/mixes/train/mix_train_000575_snr_+0.wav,4-170247-B-12,1-18074-B-6,0,6.092943024047135,10.0,48000,42
mix_train_000576,train,data/mixes/train/mix_train_000576_snr_+5.wav,4-170247-B-12,1-18074-B-6,5,5.967129305042433,10.0,48000,42
mix_train_000577,train,data/mixes/train/mix_train_000577_snr_-10.wav,4-193480-A-40,2-166644-A-2,-10,6.0259848294951865,10.0,48000,42
mix_train_000578,train,data/mixes/train/mix_train_000578_snr_-5.wav,4-193480-A-40,2-166644-A-2,-5,8.227229632583743,10.0,48000,42
mix_train_000579,train,data/mixes/train/mix_train_000579_snr_+0.wav,4-193480-A-40,2-166644-A-2,0,6.170724871124182,10.0,48000,42
mix_train_000580,train,data/mixes/train/mix_train_000580_snr_+5.wav,4-193480-A-40,2-166644-A-2,5,3.4714630716210886,10.0,48000,42
mix_train_000581,train,data/mixes/train/mix_train_000581_snr_-10.wav,5-203739-A-10,5-253085-A-3,-10,1.2669162499650595,10.0,48000,42
mix_train_000582,train,data/mixes/train/mix_train_000582_snr_-5.wav,5-203739-A-10,5-253085-A-3,-5,3.918889864227758,10.0,48000,42
mix_train_000583,train,data/mixes/train/mix_train_000583_snr_+0.wav,5-203739-A-10,5-253085-A-3,0,2.0512944513638836,10.0,48000,42
mix_train_000584,train,data/mixes/train/mix_train_000584_snr_+5.wav,5-203739-A-10,5-253085-A-3,5,8.277022498554615,10.0,48000,42
mix_train_000585,train,data/mixes/train/mix_train_000585_snr_-10.wav,3-154439-A-17,4-99644-A-4,-10,6.979846919506972,10.0,48000,42
mix_train_000586,train,data/mixes/train/mix_train_000586_snr_-5.wav,3-154439-A-17,4-99644-A-4,-5,2.405120563554453,10.0,48000,42
mix_train_000587,train,data/mixes/train/mix_train_000587_snr_+0.wav,3-154439-A-17,4-99644-A-4,0,2.0572783819742684,10.0,48000,42
mix_train_000588,train,data/mixes/train/mix_train_000588_snr_+5.wav,3-154439-A-17,4-99644-A-4,5,5.3152620718753685,10.0,48000,42
mix_train_000589,train,data/mixes/train/mix_train_000589_snr_-10.wav,5-212730-A-17,4-181955-B-3,-10,5.24681898962228,10.0,48000,42
mix_train_000590,train,data/mixes/train/mix_train_000590_snr_-5.wav,5-212730-A-17,4-181955-B-3,-5,8.307895795853575,10.0,48000,42
mix_train_000591,train,data/mixes/train/mix_train_000591_snr_+0.wav,5-212730-A-17,4-181955-B-3,0,7.643780956539179,10.0,48000,42
mix_train_000592,train,data/mixes/train/mix_train_000592_snr_+5.wav,5-212730-A-17,4-181955-B-3,5,3.0557606765060985,10.0,48000,42
mix_train_000593,train,data/mixes/train/mix_train_000593_snr_-10.wav,4-182314-B-7,2-104877-A-3,-10,8.739072609334498,10.0,48000,42
mix_train_000594,train,data/mixes/train/mix_train_000594_snr_-5.wav,4-182314-B-7,2-104877-A-3,-5,3.361131593379935,10.0,48000,42
mix_train_000595,train,data/mixes/train/mix_train_000595_snr_+0.wav,4-182314-B-7,2-104877-A-3,0,7.9631756746003175,10.0,48000,42
mix_train_000596,train,data/mixes/train/mix_train_000596_snr_+5.wav,4-182314-B-7,2-104877-A-3,5,7.433860308836085,10.0,48000,42
mix_train_000597,train,data/mixes/train/mix_train_000597_snr_-10.wav,3-142006-A-10,4-183992-A-0,-10,8.70314634295102,10.0,48000,42
mix_train_000598,train,data/mixes/train/mix_train_000598_snr_-5.wav,3-142006-A-10,4-183992-A-0,-5,2.1260561200470613,10.0,48000,42
mix_train_000599,train,data/mixes/train/mix_train_000599_snr_+0.wav,3-142006-A-10,4-183992-A-0,0,8.732001675702016,10.0,48000,42
mix_train_000600,train,data/mixes/train/mix_train_000600_snr_+5.wav,3-142006-A-10,4-183992-A-0,5,7.881124775190575,10.0,48000,42
mix_train_000601,train,data/mixes/train/mix_train_000601_snr_-10.wav,1-21189-A-10,1-30226-A-0,-10,8.73815797840026,10.0,48000,42
mix_train_000602,train,data/mixes/train/mix_train_000602_snr_-5.wav,1-21189-A-10,1-30226-A-0,-5,7.4367011521644955,10.0,48000,42
mix_train_000603,train,data/mixes/train/mix_train_000603_snr_+0.wav,1-21189-A-10,1-30226-A-0,0,3.926200395244531,10.0,48000,42
mix_train_000604,train,data/mixes/train/mix_train_000604_snr_+5.wav,1-21189-A-10,1-30226-A-0,5,7.3254557487115,10.0,48000,42
mix_train_000605,train,data/mixes/train/mix_train_000605_snr_-10.wav,4-125071-A-19,2-103427-A-3,-10,3.1156686268193905,10.0,48000,42
mix_train_000606,train,data/mixes/train/mix_train_000606_snr_-5.wav,4-125071-A-19,2-103427-A-3,-5,1.9887098941079389,10.0,48000,42
mix_train_000607,train,data/mixes/train/mix_train_000607_snr_+0.wav,4-125071-A-19,2-103427-A-3,0,3.948685268928312,10.0,48000,42
mix_train_000608,train,data/mixes/train/mix_train_000608_snr_+5.wav,4-125071-A-19,2-103427-A-3,5,6.992092828294086,10.0,48000,42
mix_train_000609,train,data/mixes/train/mix_train_000609_snr_-10.wav,2-109374-A-16,4-155650-B-24,-10,5.676480733217328,10.0,48000,42
mix_train_000610,train,data/mixes/train/mix_train_000610_snr_-5.wav,2-109374-A-16,4-155650-B-24,-5,7.579338409814194,10.0,48000,42
mix_train_000611,train,data/mixes/train/mix_train_000611_snr_+0.wav,2-109374-A-16,4-155650-B-24,0,8.522335134236434,10.0,48000,42
mix_train_000612,train,data/mixes/train/mix_train_000612_snr_+5.wav,2-109374-A-16,4-155650-B-24,5,1.8667688175938455,10.0,48000,42
mix_train_000613,train,data/mixes/train/mix_train_000613_snr_-10.wav,5-186924-A-12,3-140199-A-8,-10,4.771814943851509,10.0,48000,42
mix_train_000614,train,data/mixes/train/mix_train_000614_snr_-5.wav,5-186924-A-12,3-140199-A-8,-5,5.956374936356236,10.0,48000,42
mix_train_000615,train,data/mixes/train/mix_train_000615_snr_+0.wav,5-186924-A-12,3-140199-A-8,0,8.545353088462793,10.0,48000,42
mix_train_000616,train,data/mixes/train/mix_train_000616_snr_+5.wav,5-186924-A-12,3-140199-A-8,5,3.624050254539007,10.0,48000,42
mix_train_000617,train,data/mixes/train/mix_train_000617_snr_-10.wav,1-7057-A-12,3-125418-A-24,-10,6.181219045115532,10.0,48000,42
mix_train_000618,train,data/mixes/train/mix_train_000618_snr_-5.wav,1-7057-A-12,3-125418-A-24,-5,6.083231379023513,10.0,48000,42
mix_train_000619,train,data/mixes/train/mix_train_000619_snr_+0.wav,1-7057-A-12,3-125418-A-24,0,4.714140290581443,10.0,48000,42
mix_train_000620,train,data/mixes/train/mix_train_000620_snr_+5.wav,1-7057-A-12,3-125418-A-24,5,6.608617323767553,10.0,48000,42
mix_train_000621,train,data/mixes/train/mix_train_000621_snr_-10.wav,5-193339-A-10,3-170015-A-0,-10,1.9334074938164356,10.0,48000,42
mix_train_000622,train,data/mixes/train/mix_train_000622_snr_-5.wav,5-193339-A-10,3-170015-A-0,-5,1.362774488107057,10.0,48000,42
mix_train_000623,train,data/mixes/train/mix_train_000623_snr_+0.wav,5-193339-A-10,3-170015-A-0,0,1.29769702579764,10.0,48000,42
mix_train_000624,train,data/mixes/train/mix_train_000624_snr_+5.wav,5-193339-A-10,3-170015-A-0,5,8.967418998040236,10.0,48000,42
mix_train_000625,train,data/mixes/train/mix_train_000625_snr_-10.wav,3-68630-A-40,1-71030-A-6,-10,1.7775359889745728,10.0,48000,42
mix_train_000626,train,data/mixes/train/mix_train_000626_snr_-5.wav,3-68630-A-40,1-71030-A-6,-5,8.098074468228019,10.0,48000,42
mix_train_000627,train,data/mixes/train/mix_train_000627_snr_+0.wav,3-68630-A-40,1-71030-A-6,0,2.085312389650692,10.0,48000,42
mix_train_000628,train,data/mixes/train/mix_train_000628_snr_+5.wav,3-68630-A-40,1-71030-A-6,5,4.629150055111141,10.0,48000,42
mix_train_000629,train,data/mixes/train/mix_train_000629_snr_-10.wav,2-81970-C-7,5-213855-A-0,-10,4.353014027317783,10.0,48000,42
mix_train_000630,train,data/mixes/train/mix_train_000630_snr_-5.wav,2-81970-C-7,5-213855-A-0,-5,6.9381521181225265,10.0,48000,42
mix_train_000631,train,data/mixes/train/mix_train_000631_snr_+0.wav,2-81970-C-7,5-213855-A-0,0,2.23618321927868,10.0,48000,42
mix_train_000632,train,data/mixes/train/mix_train_000632_snr_+5.wav,2-81970-C-7,5-213855-A-0,5,4.319076219494455,10.0,48000,42
mix_train_000633,train,data/mixes/train/mix_train_000633_snr_-10.wav,5-177957-D-40,4-171396-A-24,-10,7.669544666370572,10.0,48000,42
mix_train_000634,train,data/mixes/train/mix_train_000634_snr_-5.wav,5-177957-D-40,4-171396-A-24,-5,5.925217712409251,10.0,48000,42
mix_train_000635,train,data/mixes/train/mix_train_000635_snr_+0.wav,5-177957-D-40,4-171396-A-24,0,8.512424525709243,10.0,48000,42
mix_train_000636,train,data/mixes/train/mix_train_000636_snr_+5.wav,5-177957-D-40,4-171396-A-24,5,3.237921120686309,10.0,48000,42
mix_train_000637,train,data/mixes/train/mix_train_000637_snr_-10.wav,5-205589-A-17,4-188703-C-8,-10,2.7381574775804927,10.0,48000,42
mix_train_000638,train,data/mixes/train/mix_train_000638_snr_-5.wav,5-205589-A-17,4-188703-C-8,-5,4.5575668782326675,10.0,48000,42
mix_train_000639,train,data/mixes/train/mix_train_000639_snr_+0.wav,5-205589-A-17,4-188703-C-8,0,2.8889011058479657,10.0,48000,42
mix_train_000640,train,data/mixes/train/mix_train_000640_snr_+5.wav,5-205589-A-17,4-188703-C-8,5,3.90148831006018,10.0,48000,42
mix_train_000641,train,data/mixes/train/mix_train_000641_snr_-10.wav,2-102414-B-17,1-59513-A-0,-10,5.355726891857159,10.0,48000,42
mix_train_000642,train,data/mixes/train/mix_train_000642_snr_-5.wav,2-102414-B-17,1-59513-A-0,-5,8.822740235616374,10.0,48000,42
mix_train_000643,train,data/mixes/train/mix_train_000643_snr_+0.wav,2-102414-B-17,1-59513-A-0,0,3.8693907296985435,10.0,48000,42
mix_train_000644,train,data/mixes/train/mix_train_000644_snr_+5.wav,2-102414-B-17,1-59513-A-0,5,4.185117141954985,10.0,48000,42
mix_train_000645,train,data/mixes/train/mix_train_000645_snr_-10.wav,4-164661-A-12,5-103422-A-2,-10,8.745655007491095,10.0,48000,42
mix_train_000646,train,data/mixes/train/mix_train_000646_snr_-5.wav,4-164661-A-12,5-103422-A-2,-5,8.592086306097102,10.0,48000,42
mix_train_000647,train,data/mixes/train/mix_train_000647_snr_+0.wav,4-164661-A-12,5-103422-A-2,0,7.593528655452571,10.0,48000,42
mix_train_000648,train,data/mixes/train/mix_train_000648_snr_+5.wav,4-164661-A-12,5-103422-A-2,5,1.7333873905401669,10.0,48000,42
mix_train_000649,train,data/mixes/train/mix_train_000649_snr_-10.wav,1-46272-A-12,1-31836-B-4,-10,6.133635737865741,10.0,48000,42
mix_train_000650,train,data/mixes/train/mix_train_000650_snr_-5.wav,1-46272-A-12,1-31836-B-4,-5,5.777167676156361,10.0,48000,42
mix_train_000651,train,data/mixes/train/mix_train_000651_snr_+0.wav,1-46272-A-12,1-31836-B-4,0,1.170859637890965,10.0,48000,42
mix_train_000652,train,data/mixes/train/mix_train_000652_snr_+5.wav,1-46272-A-12,1-31836-B-4,5,7.294356723636934,10.0,48000,42
mix_train_000653,train,data/mixes/train/mix_train_000653_snr_-10.wav,3-246513-A-16,2-103423-A-3,-10,8.910567231531374,10.0,48000,42
mix_train_000654,train,data/mixes/train/mix_train_000654_snr_-5.wav,3-246513-A-16,2-103423-A-3,-5,7.295824799810527,10.0,48000,42
mix_train_000655,train,data/mixes/train/mix_train_000655_snr_+0.wav,3-246513-A-16,2-103423-A-3,0,2.6416446011430113,10.0,48000,42
mix_train_000656,train,data/mixes/train/mix_train_000656_snr_+5.wav,3-246513-A-16,2-103423-A-3,5,7.63854269773706,10.0,48000,42
mix_train_000657,train,data/mixes/train/mix_train_000657_snr_-10.wav,2-28314-A-12,2-52085-A-4,-10,5.691064668652495,10.0,48000,42
mix_train_000658,train,data/mixes/train/mix_train_000658_snr_-5.wav,2-28314-A-12,2-52085-A-4,-5,7.504423848968472,10.0,48000,42
mix_train_000659,train,data/mixes/train/mix_train_000659_snr_+0.wav,2-28314-A-12,2-52085-A-4,0,2.8639894323682515,10.0,48000,42
mix_train_000660,train,data/mixes/train/mix_train_000660_snr_+5.wav,2-28314-A-12,2-52085-A-4,5,7.19494862243856,10.0,48000,42
mix_train_000661,train,data/mixes/train/mix_train_000661_snr_-10.wav,3-103050-A-19,1-196660-A-8,-10,3.2181987678054638,10.0,48000,42
mix_train_000662,train,data/mixes/train/mix_train_000662_snr_-5.wav,3-103050-A-19,1-196660-A-8,-5,8.87222505478191,10.0,48000,42
mix_train_000663,train,data/mixes/train/mix_train_000663_snr_+0.wav,3-103050-A-19,1-196660-A-8,0,8.900218434929378,10.0,48000,42
mix_train_000664,train,data/mixes/train/mix_train_000664_snr_+5.wav,3-103050-A-19,1-196660-A-8,5,5.321723654905211,10.0,48000,42
mix_train_000665,train,data/mixes/train/mix_train_000665_snr_-10.wav,2-30322-B-12,4-169726-A-24,-10,1.8794107831154845,10.0,48000,42
mix_train_000666,train,data/mixes/train/mix_train_000666_snr_-5.wav,2-30322-B-12,4-169726-A-24,-5,7.931583108054408,10.0,48000,42
mix_train_000667,train,data/mixes/train/mix_train_000667_snr_+0.wav,2-30322-B-12,4-169726-A-24,0,2.05442583649518,10.0,48000,42
mix_train_000668,train,data/mixes/train/mix_train_000668_snr_+5.wav,2-30322-B-12,4-169726-A-24,5,3.8659382337322628,10.0,48000,42
mix_train_000669,train,data/mixes/train/mix_train_000669_snr_-10.wav,2-104952-B-16,1-69641-A-3,-10,5.710823376403538,10.0,48000,42
mix_train_000670,train,data/mixes/train/mix_train_000670_snr_-5.wav,2-104952-B-16,1-69641-A-3,-5,1.126248668089282,10.0,48000,42
mix_train_000671,train,data/mixes/train/mix_train_000671_snr_+0.wav,2-104952-B-16,1-69641-A-3,0,3.122940066599787,10.0,48000,42
mix_train_000672,train,data/mixes/train/mix_train_000672_snr_+5.wav,2-104952-B-16,1-69641-A-3,5,2.0140683497022422,10.0,48000,42
mix_train_000673,train,data/mixes/train/mix_train_000673_snr_-10.wav,2-73260-A-10,2-118072-A-0,-10,5.208684212782937,10.0,48000,42
mix_train_000674,train,data/mixes/train/mix_train_000674_snr_-5.wav,2-73260-A-10,2-118072-A-0,-5,6.965322200271966,10.0,48000,42
mix_train_000675,train,data/mixes/train/mix_train_000675_snr_+0.wav,2-73260-A-10,2-118072-A-0,0,4.809967723386002,10.0,48000,42
mix_train_000676,train,data/mixes/train/mix_train_000676_snr_+5.wav,2-73260-A-10,2-118072-A-0,5,7.224136314513622,10.0,48000,42
mix_train_000677,train,data/mixes/train/mix_train_000677_snr_-10.wav,3-110913-A-7,3-132601-A-24,-10,5.749328142944217,10.0,48000,42
mix_train_000678,train,data/mixes/train/mix_train_000678_snr_-5.wav,3-110913-A-7,3-132601-A-24,-5,4.616043359270018,10.0,48000,42
mix_train_000679,train,data/mixes/train/mix_train_000679_snr_+0.wav,3-110913-A-7,3-132601-A-24,0,2.77239805134628,10.0,48000,42
mix_train_000680,train,data/mixes/train/mix_train_000680_snr_+5.wav,3-110913-A-7,3-132601-A-24,5,5.920854690275492,10.0,48000,42
mix_train_000681,train,data/mixes/train/mix_train_000681_snr_-10.wav,5-195518-A-7,4-152995-A-24,-10,3.41304263222471,10.0,48000,42
mix_train_000682,train,data/mixes/train/mix_train_000682_snr_-5.wav,5-195518-A-7,4-152995-A-24,-5,6.14672547364391,10.0,48000,42
mix_train_000683,train,data/mixes/train/mix_train_000683_snr_+0.wav,5-195518-A-7,4-152995-A-24,0,1.2492051160827513,10.0,48000,42
mix_train_000684,train,data/mixes/train/mix_train_000684_snr_+5.wav,5-195518-A-7,4-152995-A-24,5,8.988694040714616,10.0,48000,42
mix_train_000685,train,data/mixes/train/mix_train_000685_snr_-10.wav,1-29561-A-10,4-157296-A-24,-10,4.410188954239934,10.0,48000,42
mix_train_000686,train,data/mixes/train/mix_train_000686_snr_-5.wav,1-29561-A-10,4-157296-A-24,-5,1.8636946374338175,10.0,48000,42
mix_train_000687,train,data/mixes/train/mix_train_000687_snr_+0.wav,1-29561-A-10,4-157296-A-24,0,6.699210519176771,10.0,48000,42
mix_train_000688,train,data/mixes/train/mix_train_000688_snr_+5.wav,1-29561-A-10,4-157296-A-24,5,4.548498634904069,10.0,48000,42
mix_train_000689,train,data/mixes/train/mix_train_000689_snr_-10.wav,1-172649-A-40,5-217158-A-0,-10,3.5768945579706086,10.0,48000,42
mix_train_000690,train,data/mixes/train/mix_train_000690_snr_-5.wav,1-172649-A-40,5-217158-A-0,-5,2.1866706052829166,10.0,48000,42
mix_train_000691,train,data/mixes/train/mix_train_000691_snr_+0.wav,1-172649-A-40,5-217158-A-0,0,2.0095327064404485,10.0,48000,42
mix_train_000692,train,data/mixes/train/mix_train_000692_snr_+5.wav,1-172649-A-40,5-217158-A-0,5,5.994539954249663,10.0,48000,42
mix_train_000693,train,data/mixes/train/mix_train_000693_snr_-10.wav,1-50625-A-17,1-208757-A-2,-10,4.047235190548166,10.0,48000,42
mix_train_000694,train,data/mixes/train/mix_train_000694_snr_-5.wav,1-50625-A-17,1-208757-A-2,-5,5.779134841594507,10.0,48000,42
mix_train_000695,train,data/mixes/train/mix_train_000695_snr_+0.wav,1-50625-A-17,1-208757-A-2,0,3.3591819675991186,10.0,48000,42
mix_train_000696,train,data/mixes/train/mix_train_000696_snr_+5.wav,1-50625-A-17,1-208757-A-2,5,5.044408595885443,10.0,48000,42
mix_train_000697,train,data/mixes/train/mix_train_000697_snr_-10.wav,2-73027-A-10,3-126358-B-3,-10,1.7934276934323359,10.0,48000,42
mix_train_000698,train,data/mixes/train/mix_train_000698_snr_-5.wav,2-73027-A-10,3-126358-B-3,-5,6.614235348368529,10.0,48000,42
mix_train_000699,train,data/mixes/train/mix_train_000699_snr_+0.wav,2-73027-A-10,3-126358-B-3,0,7.8223418983646,10.0,48000,42
mix_train_000700,train,data/mixes/train/mix_train_000700_snr_+5.wav,2-73027-A-10,3-126358-B-3,5,6.207333319050443,10.0,48000,42
mix_train_000701,train,data/mixes/train/mix_train_000701_snr_-10.wav,2-28314-B-12,1-75190-A-8,-10,4.440559533331091,10.0,48000,42
mix_train_000702,train,data/mixes/train/mix_train_000702_snr_-5.wav,2-28314-B-12,1-75190-A-8,-5,8.104728175907944,10.0,48000,42
mix_train_000703,train,data/mixes/train/mix_train_000703_snr_+0.wav,2-28314-B-12,1-75190-A-8,0,4.310508569415307,10.0,48000,42
mix_train_000704,train,data/mixes/train/mix_train_000704_snr_+5.wav,2-28314-B-12,1-75190-A-8,5,7.619353798240358,10.0,48000,42
mix_train_000705,train,data/mixes/train/mix_train_000705_snr_-10.wav,5-195710-A-10,4-197103-A-6,-10,4.327917202091962,10.0,48000,42
mix_train_000706,train,data/mixes/train/mix_train_000706_snr_-5.wav,5-195710-A-10,4-197103-A-6,-5,1.7606867142050469,10.0,48000,42
mix_train_000707,train,data/mixes/train/mix_train_000707_snr_+0.wav,5-195710-A-10,4-197103-A-6,0,4.414112050087664,10.0,48000,42
mix_train_000708,train,data/mixes/train/mix_train_000708_snr_+5.wav,5-195710-A-10,4-197103-A-6,5,6.320862904482471,10.0,48000,42
mix_train_000709,train,data/mixes/train/mix_train_000709_snr_-10.wav,5-215634-A-17,2-134049-A-6,-10,8.628740140953,10.0,48000,42
mix_train_000710,train,data/mixes/train/mix_train_000710_snr_-5.wav,5-215634-A-17,2-134049-A-6,-5,6.494568283735814,10.0,48000,42
mix_train_000711,train,data/mixes/train/mix_train_000711_snr_+0.wav,5-215634-A-17,2-134049-A-6,0,4.794143084712822,10.0,48000,42
mix_train_000712,train,data/mixes/train/mix_train_000712_snr_+5.wav,5-215634-A-17,2-134049-A-6,5,1.729798306928389,10.0,48000,42
mix_train_000713,train,data/mixes/train/mix_train_000713_snr_-10.wav,3-154926-A-40,3-70962-A-4,-10,1.7458408136294192,10.0,48000,42
mix_train_000714,train,data/mixes/train/mix_train_000714_snr_-5.wav,3-154926-A-40,3-70962-A-4,-5,1.772515460526285,10.0,48000,42
mix_train_000715,train,data/mixes/train/mix_train_000715_snr_+0.wav,3-154926-A-40,3-70962-A-4,0,6.9103679879097255,10.0,48000,42
mix_train_000716,train,data/mixes/train/mix_train_000716_snr_+5.wav,3-154926-A-40,3-70962-A-4,5,7.494154282219139,10.0,48000,42
mix_train_000717,train,data/mixes/train/mix_train_000717_snr_-10.wav,2-39945-C-19,1-49409-B-8,-10,5.691720661915816,10.0,48000,42
mix_train_000718,train,data/mixes/train/mix_train_000718_snr_-5.wav,2-39945-C-19,1-49409-B-8,-5,5.4926913119365794,10.0,48000,42
mix_train_000719,train,data/mixes/train/mix_train_000719_snr_+0.wav,2-39945-C-19,1-49409-B-8,0,3.6371678513296404,10.0,48000,42
mix_train_000720,train,data/mixes/train/mix_train_000720_snr_+5.wav,2-39945-C-19,1-49409-B-8,5,1.9778502828364743,10.0,48000,42
mix_train_000721,train,data/mixes/train/mix_train_000721_snr_-10.wav,5-205589-B-17,3-71964-C-4,-10,7.988858977874548,10.0,48000,42
mix_train_000722,train,data/mixes/train/mix_train_000722_snr_-5.wav,5-205589-B-17,3-71964-C-4,-5,8.529038950817839,10.0,48000,42
mix_train_000723,train,data/mixes/train/mix_train_000723_snr_+0.wav,5-205589-B-17,3-71964-C-4,0,4.383494846111067,10.0,48000,42
mix_train_000724,train,data/mixes/train/mix_train_000724_snr_+5.wav,5-205589-B-17,3-71964-C-4,5,8.32674936777715,10.0,48000,42
mix_train_000725,train,data/mixes/train/mix_train_000725_snr_-10.wav,2-39945-A-19,3-164216-A-6,-10,8.747189002491796,10.0,48000,42
mix_train_000726,train,data/mixes/train/mix_train_000726_snr_-5.wav,2-39945-A-19,3-164216-A-6,-5,5.803280729797416,10.0,48000,42
mix_train_000727,train,data/mixes/train/mix_train_000727_snr_+0.wav,2-39945-A-19,3-164216-A-6,0,3.813169485545192,10.0,48000,42
mix_train_000728,train,data/mixes/train/mix_train_000728_snr_+5.wav,2-39945-A-19,3-164216-A-6,5,5.623348147118839,10.0,48000,42
mix_train_000729,train,data/mixes/train/mix_train_000729_snr_-10.wav,1-46272-A-12,4-155650-A-24,-10,2.2378414068660915,10.0,48000,42
mix_train_000730,train,data/mixes/train/mix_train_000730_snr_-5.wav,1-46272-A-12,4-155650-A-24,-5,4.857515169635109,10.0,48000,42
mix_train_000731,train,data/mixes/train/mix_train_000731_snr_+0.wav,1-46272-A-12,4-155650-A-24,0,7.778198785079621,10.0,48000,42
mix_train_000732,train,data/mixes/train/mix_train_000732_snr_+5.wav,1-46272-A-12,4-155650-A-24,5,3.8009119537695293,10.0,48000,42
mix_train_000733,train,data/mixes/train/mix_train_000733_snr_-10.wav,2-102414-B-17,2-158746-A-2,-10,1.9190825082424654,10.0,48000,42
mix_train_000734,train,data/mixes/train/mix_train_000734_snr_-5.wav,2-102414-B-17,2-158746-A-2,-5,3.2285456999599935,10.0,48000,42
mix_train_000735,train,data/mixes/train/mix_train_000735_snr_+0.wav,2-102414-B-17,2-158746-A-2,0,2.8092727546227794,10.0,48000,42
mix_train_000736,train,data/mixes/train/mix_train_000736_snr_+5.wav,2-102414-B-17,2-158746-A-2,5,4.43289928705425,10.0,48000,42
mix_train_000737,train,data/mixes/train/mix_train_000737_snr_-10.wav,3-103051-B-19,5-194899-C-3,-10,5.871959324424522,10.0,48000,42
mix_train_000738,train,data/mixes/train/mix_train_000738_snr_-5.wav,3-103051-B-19,5-194899-C-3,-5,6.262649823991107,10.0,48000,42
mix_train_000739,train,data/mixes/train/mix_train_000739_snr_+0.wav,3-103051-B-19,5-194899-C-3,0,6.547769502845271,10.0,48000,42
mix_train_000740,train,data/mixes/train/mix_train_000740_snr_+5.wav,3-103051-B-19,5-194899-C-3,5,1.2316254484901465,10.0,48000,42
mix_train_000741,train,data/mixes/train/mix_train_000741_snr_-10.wav,2-205966-A-16,1-30830-A-24,-10,6.621590182924837,10.0,48000,42
mix_train_000742,train,data/mixes/train/mix_train_000742_snr_-5.wav,2-205966-A-16,1-30830-A-24,-5,3.471877510639281,10.0,48000,42
mix_train_000743,train,data/mixes/train/mix_train_000743_snr_+0.wav,2-205966-A-16,1-30830-A-24,0,3.718597254218067,10.0,48000,42
mix_train_000744,train,data/mixes/train/mix_train_000744_snr_+5.wav,2-205966-A-16,1-30830-A-24,5,1.0488463152292695,10.0,48000,42
mix_train_000745,train,data/mixes/train/mix_train_000745_snr_-10.wav,5-220955-A-40,3-149042-A-24,-10,5.53056875809101,10.0,48000,42
mix_train_000746,train,data/mixes/train/mix_train_000746_snr_-5.wav,5-220955-A-40,3-149042-A-24,-5,4.2062747519961246,10.0,48000,42
mix_train_000747,train,data/mixes/train/mix_train_000747_snr_+0.wav,5-220955-A-40,3-149042-A-24,0,2.1349972332101492,10.0,48000,42
mix_train_000748,train,data/mixes/train/mix_train_000748_snr_+5.wav,5-220955-A-40,3-149042-A-24,5,6.0653761012441105,10.0,48000,42
mix_train_000749,train,data/mixes/train/mix_train_000749_snr_-10.wav,4-165813-B-19,5-103416-A-2,-10,1.7340614644355625,10.0,48000,42
mix_train_000750,train,data/mixes/train/mix_train_000750_snr_-5.wav,4-165813-B-19,5-103416-A-2,-5,5.243861509271436,10.0,48000,42
mix_train_000751,train,data/mixes/train/mix_train_000751_snr_+0.wav,4-165813-B-19,5-103416-A-2,0,4.009555245627909,10.0,48000,42
mix_train_000752,train,data/mixes/train/mix_train_000752_snr_+5.wav,4-165813-B-19,5-103416-A-2,5,4.629166325384139,10.0,48000,42
mix_train_000753,train,data/mixes/train/mix_train_000753_snr_-10.wav,1-4211-A-12,4-196671-A-8,-10,3.9604247398160313,10.0,48000,42
mix_train_000754,train,data/mixes/train/mix_train_000754_snr_-5.wav,1-4211-A-12,4-196671-A-8,-5,6.772767741941386,10.0,48000,42
mix_train_000755,train,data/mixes/train/mix_train_000755_snr_+0.wav,1-4211-A-12,4-196671-A-8,0,7.214684959733928,10.0,48000,42
mix_train_000756,train,data/mixes/train/mix_train_000756_snr_+5.wav,1-4211-A-12,4-196671-A-8,5,5.540748452915178,10.0,48000,42
mix_train_000757,train,data/mixes/train/mix_train_000757_snr_-10.wav,3-154926-A-40,3-171281-A-6,-10,8.066737476146747,10.0,48000,42
mix_train_000758,train,data/mixes/train/mix_train_000758_snr_-5.wav,3-154926-A-40,3-171281-A-6,-5,2.244639227235907,10.0,48000,42
mix_train_000759,train,data/mixes/train/mix_train_000759_snr_+0.wav,3-154926-A-40,3-171281-A-6,0,7.0354870329998835,10.0,48000,42
mix_train_000760,train,data/mixes/train/mix_train_000760_snr_+5.wav,3-154926-A-40,3-171281-A-6,5,1.3980999394636573,10.0,48000,42
mix_train_000761,train,data/mixes/train/mix_train_000761_snr_-10.wav,1-172649-A-40,1-121951-A-8,-10,3.1768227483697515,10.0,48000,42
mix_train_000762,train,data/mixes/train/mix_train_000762_snr_-5.wav,1-172649-A-40,1-121951-A-8,-5,6.29550954246609,10.0,48000,42
mix_train_000763,train,data/mixes/train/mix_train_000763_snr_+0.wav,1-172649-A-40,1-121951-A-8,0,4.88529363912797,10.0,48000,42
